"","curl1","curl2","curl3","strait1","strait2","strait3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"Rpl9",37.9486288370273,79.5763450547785,24.9962476981413,0.958170298824518,0,1.10784926518995,24.0978735256603,6.0702507825689,1.21373396436896,5.00130255951513,5.69442648509107e-07,6.31444658931938e-06,"Rpl9","20005"
"Rplp0",0,0,1.08679337818006,0,0,0,0.181132229696676,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Rplp0","11837"
"Rplp1",8.43302863045051,58.764070194298,41.2981483708422,0,6.79323378838425,0,19.2147468306625,4.02640922982893,1.11275703510439,3.61840824439381,0.00029642055506617,0.001575959383949,"Rplp1","56040"
"Rplp2",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rplp2","67186"
"Rplp2-ps1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rplp2-ps1","665931"
"Rpn1",1.05412857880631,0,0,0,1.13220563139737,0,0.364389035033948,0.222308743537535,3.9377995503017,0.0564550685472302,0.954979288508974,NA,"Rpn1","103963"
"Rpn2",0,0,0,3.83268119529807,3.39661689419212,6.64709559113972,2.31273228010498,-4.82163971158609,1.84798976006561,-2.60912685545125,0.0090773584848819,0.0279295239900164,"Rpn2","20014"
"Rpp14",0,3.67275438714363,0,3.83268119529807,4.5288225255895,6.64709559113972,3.11355894986182,-2.2253759244721,1.55790781372291,-1.42843877209535,0.153165606070292,0.250330111137831,"Rpp14","67053"
"Rpp21",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rpp21","67676"
"Rpp25",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rpp25","102614"
"Rpp25l",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rpp25l","69961"
"Rpp30",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Rpp30","54364"
"Rpp38",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rpp38","227522"
"Rpp40",0.527064289403157,1.22425146238121,2.17358675636011,4.79085149412259,13.5864675767685,3.32354779556986,4.27096156243424,-2.56605032086849,1.27151483258932,-2.01810490534584,0.0435803369209471,0.0964694483531687,"Rpp40","208366"
"Rpph1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rpph1","85029"
"Rprd1a",4.74357860462841,0,1.08679337818006,146.600055720151,61.1391040954582,26.5883823645589,40.0263190271628,-5.08336597532561,0.91121868386852,-5.57864546164101,2.42398724591744e-08,3.53828784782337e-07,"Rprd1a","225283"
"Rprd1b",6.85183576224104,12.2425146238121,7.6075536472604,4.79085149412259,0,0,5.24879258790602,2.4034393792636,1.28107222624876,1.87611543675516,0.0606394304395405,0.123989525207014,"Rprd1b","70470"
"Rprd2",12.1224786562726,11.0182631614309,8.69434702544046,9.58170298824518,5.66102815698687,7.75494485632967,9.13879414078428,0.472048174551748,0.763174906352188,0.61853209614561,0.536224647303722,0.645025612920777,"Rprd2","75137"
"Rprl1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rprl1","19783"
"Rprl2",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rprl2","19784"
"Rprl3",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rprl3","19785"
"Rprm",0,2.44850292476242,1.08679337818006,2.87451089647355,0,0,1.06830119990267,0.188886081981596,2.47429860999711,0.0763392426518064,0.939149205795628,NA,"Rprm","67874"
"Rprml",0.527064289403157,0,1.08679337818006,0,0,0,0.268976277930536,1.5064474012501,4.04752636879618,0.372189644733099,0.709751655486567,NA,"Rprml","104582"
"Rps10",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps10","67097"
"Rps11",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Rps11","27207"
"Rps12",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps12","20042"
"Rps13",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps13","68052"
"Rps14",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps14","20044"
"Rps15",0,2.44850292476242,0,0,0,0,0.408083820793736,2.01481734517082,4.01048453345573,0.502387511624364,0.615394961951591,NA,"Rps15","20054"
"Rps15a",0.527064289403157,1.22425146238121,1.08679337818006,3.83268119529807,7.92543941978162,3.32354779556986,2.98662959010233,-2.50223533977819,1.40252370040791,-1.78409487058966,0.0744082506417285,0.145713296883193,"Rps15a","267019"
"Rps15a-ps4",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps15a-ps4","664903"
"Rps15a-ps6",0,0,2.17358675636011,0,0,0,0.362264459393352,1.86231285087906,4.02175522411696,0.463059720718821,0.643321560630684,NA,"Rps15a-ps6","100042173"
"Rps16",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps16","20055"
"Rps17",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps17","20068"
"Rps18",0,0,1.08679337818006,0,0,0,0.181132229696676,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Rps18","20084"
"Rps19",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps19","20085"
"Rps19-ps3",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps19-ps3","277692"
"Rps19bp1",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rps19bp1","66538"
"Rps2",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rps2","16898"
"Rps20",10.01422149866,34.2790409466738,9.78114040362051,132.227501237783,142.657909556069,122.971268436085,75.3218470131486,-2.92042452403567,0.566496488929905,-5.15523852504764,2.53308279806315e-07,3.01695562884917e-06,"Rps20","67427"
"Rps21",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps21","66481"
"Rps23",0,0,0,1.91634059764904,1.13220563139737,0,0.508091038174402,-2.64414395062696,3.43042420991847,-0.770792120397789,0.440830158491501,NA,"Rps23","66475"
"Rps24",10.5412857880631,9.79401169904967,9.78114040362051,63.2392397224182,60.0068984640608,49.8532169335479,33.8692988351267,-2.51680831629487,0.524277482589911,-4.80052720147723,1.58248477906741e-06,1.58278307968552e-05,"Rps24","20088"
"Rps25",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps25","75617"
"Rps26",1.05412857880631,1.22425146238121,5.43396689090028,0,4.5288225255895,0,2.04019490961288,0.769325485322065,1.83395399173009,0.419490068339343,0.674858011576984,0.76180009951002,"Rps26","27370"
"Rps27",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps27","57294"
"Rps27a",2.10825715761263,2.44850292476242,1.08679337818006,16.2888950800168,5.66102815698687,12.1863419170895,6.62996976910804,-2.59025324316161,1.017313989431,-2.54616890170789,0.0108912476638795,0.0324959739149417,"Rps27a","78294"
"Rps27l",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps27l","67941"
"Rps27rt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps27rt","100043813"
"Rps28",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps28","54127"
"Rps29",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps29","20090"
"Rps3",0.527064289403157,0,2.17358675636011,0,0,0,0.450108507627212,2.19589566064016,3.59254642510308,0.611236543888827,0.54104299364848,NA,"Rps3","27050"
"Rps3a1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps3a1","20091"
"Rps4l",1.05412857880631,1.22425146238121,0,2.87451089647355,0,3.32354779556986,1.41273978887182,-1.41859659800919,1.98406265350908,-0.714995867444112,0.474611596853064,0.590385449045213,"Rps4l","66184"
"Rps4x",0.527064289403157,1.22425146238121,0,1.91634059764904,2.26441126279475,0,0.988677935371358,-1.32008844471471,2.27149503240906,-0.581154009090952,0.56113666091106,NA,"Rps4x","20102"
"Rps5",92.7633149349557,188.534725206706,160.845419970648,0,0,0,73.690576685385,9.55347358625133,1.28495552055208,7.43486714788902,1.04673108497198e-13,4.0100759110912e-12,"Rps5","20103"
"Rps6",1.58119286820947,1.22425146238121,1.08679337818006,0,0,0,0.648706284795123,2.74006049287404,2.76456927307746,0.991134684002277,0.321619818888927,NA,"Rps6","20104"
"Rps6ka1",3.6894500258221,1.22425146238121,5.43396689090028,4.79085149412259,4.5288225255895,4.43139706075981,4.01645657659591,-0.392635281999694,1.09349163543205,-0.359065647397075,0.719545979684901,0.797058657245947,"Rps6ka1","20111"
"Rps6ka2",0,0,0,1.91634059764904,2.26441126279475,1.10784926518995,0.881433520938956,-3.43169933077172,2.4996954686338,-1.37284696229309,0.169799927701001,NA,"Rps6ka2","20112"
"Rps6ka3",10.01422149866,8.56976023666846,16.3019006727009,9.58170298824518,14.7186732081659,7.75494485632967,11.1568672434617,0.119348037428372,0.729124380173881,0.163686801146205,0.869977708556408,0.909039330760201,"Rps6ka3","110651"
"Rps6ka4",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rps6ka4","56613"
"Rps6ka5",28.9885359171736,12.2425146238121,21.7358675636011,137.018352731906,251.349650170217,120.755569905705,95.3484151520692,-2.98611890963832,0.523478217350822,-5.70438045111072,1.16767011489578e-08,1.81957639636916e-07,"Rps6ka5","73086"
"Rps6ka6",11.5954143668695,34.2790409466738,18.475487429061,9.58170298824518,4.5288225255895,1.10784926518995,13.2613862536048,2.04172225354549,0.858036186957717,2.37952930724832,0.0173347645145496,0.0473260923664525,"Rps6ka6","67071"
"Rps6kb1",14.7578001032884,15.9152690109557,13.0415205381607,5.74902179294711,19.2474957337554,17.7255882430392,14.4061159036911,0.0421046737029002,0.700911287769826,0.0600713306199843,0.952098823565344,0.966303817489999,"Rps6kb1","72508"
"Rps6kb2",0,0,0,0,1.13220563139737,1.10784926518995,0.373342482764555,-2.18178343331964,3.87386759810383,-0.563205473100726,0.573294976448975,NA,"Rps6kb2","58988"
"Rps6kc1",0,1.22425146238121,0,0.958170298824518,1.13220563139737,1.10784926518995,0.737079442965509,-1.67073945840436,2.51497967891699,-0.664315291455482,0.50648853604425,NA,"Rps6kc1","320119"
"Rps6kl1",0,0,0,0.958170298824518,0,2.21569853037991,0.528978138200737,-2.69515856066324,3.38708318964366,-0.795716671177123,0.42619673472985,NA,"Rps6kl1","238323"
"Rps7",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Rps7","20115"
"Rps8",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rps8","20116"
"Rps9",1.05412857880631,1.22425146238121,0,0,0,0,0.379730006864587,1.96632501696914,3.81378018798563,0.515584255003358,0.606144809417348,NA,"Rps9","76846"
"Rpsa",10.5412857880631,18.3637719357181,14.1283139163407,3.83268119529807,0,0,7.81100880590335,3.39263736132818,1.16272632631157,2.91782965995996,0.0035247684335921,0.0128845666737542,"Rpsa","16785"
"Rptn",27.9344073383673,44.0730526457235,15.2151072945208,0,0,0,14.5370945464353,7.21221187098298,1.38850696981343,5.19422086296916,2.05578968416404e-07,2.510476424436e-06,"Rptn","20129"
"Rptor",0,1.22425146238121,0,0.958170298824518,0,0,0.363736960200954,-0.153530774488582,3.94585342977539,-0.0389093962107258,0.968962625150468,NA,"Rptor","74370"
"Rptoros",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Rptoros","319454"
"Rpusd1",0.527064289403157,0,1.08679337818006,0.958170298824518,2.26441126279475,0,0.80607320486708,-0.947672811967482,2.43513316836475,-0.389166729885194,0.697152813046521,NA,"Rpusd1","106707"
"Rpusd2",1.05412857880631,0,1.08679337818006,4.79085149412259,2.26441126279475,5.53924632594976,2.45590517330891,-2.4460773340299,1.53484352448818,-1.59369818160818,0.11100365171919,0.195689006497947,"Rpusd2","271842"
"Rpusd3",1.05412857880631,0,0,0,0,0,0.175688096467719,1.18196178239688,4.05630175741403,0.291389017159907,0.770753813333353,NA,"Rpusd3","101122"
"Rpusd4",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rpusd4","71989"
"Rqcd1",76.9513862528609,89.3703567538282,144.543519297948,0.958170298824518,0,1.10784926518995,52.1552136447752,7.1967818973843,1.14320306156243,6.29527871238235,3.06848015856698e-10,6.6726867710477e-09,"Rqcd1",NA
"Rrad",1.05412857880631,2.44850292476242,0,0,0,0,0.583771917261455,2.56587618371439,3.24777289200461,0.790041751389414,0.429503385602379,NA,"Rrad","56437"
"Rraga",13.1766072350789,22.0365263228618,31.5170079672217,0,0,0,11.1216902541937,6.81826089190201,1.40860442088639,4.84043695362783,1.29553953319359e-06,1.32449571543838e-05,"Rraga","68441"
"Rragb",7.3789000516442,8.56976023666846,15.2151072945208,1.91634059764904,1.13220563139737,0,5.70205230197998,3.30382979194602,1.2380895587946,2.66849014958385,0.00761930127000724,0.0243029831912585,"Rragb","245670"
"Rragc",0,0,1.08679337818006,23.9542574706129,29.4373464163317,9.97064338670958,10.7415067753057,-6.04106901453489,1.38621859551259,-4.35794833086989,1.31287366990189e-05,0.00010373950398361,"Rragc","54170"
"Rragd",25.2990858913515,176.292210582894,49.9924953962826,1.91634059764904,3.39661689419212,1.10784926518995,43.0007664379265,5.2917066726875,0.936877644201314,5.64823667790544,1.62101906956462e-08,2.4539592533837e-07,"Rragd","52187"
"Rras",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rras","20130"
"Rras2",2.63532144701579,7.34550877428725,5.43396689090028,0,0,0,2.56913285203389,4.69301885895158,1.80471632211147,2.60041913593428,0.00931099602860426,0.0284935763394492,"Rras2","66922"
"Rrbp1",5.27064289403157,1.22425146238121,0,56.5320476306466,58.8746928326635,94.167187541146,36.0114703934781,-4.74319326991454,0.781885127371578,-6.06635566257601,1.30845206695332e-09,2.51545169103417e-08,"Rrbp1","81910"
"Rreb1",239.814251678436,226.486520540524,646.642060017134,540.408048537028,614.787657848774,550.601084799407,469.789937236884,-0.617104947180538,0.491351560676648,-1.25593362587617,0.209140035833828,0.316694357915038,"Rreb1","68750"
"Rrh",0,0,0,0,2.26441126279475,3.32354779556986,0.931326509727434,-3.50230085184331,2.77859228615494,-1.26045871115904,0.207503933529243,NA,"Rrh","20132"
"Rrm1",2.10825715761263,11.0182631614309,7.6075536472604,0.958170298824518,4.5288225255895,5.53924632594976,5.29338551944461,0.883670072420687,1.10560927034296,0.799260729920051,0.424139244405316,0.543463615265541,"Rrm1","20133"
"Rrm2",0,1.22425146238121,0,4.79085149412259,3.39661689419212,4.43139706075981,2.30718615190929,-3.6893996359035,1.76275679744224,-2.09297144181024,0.0363517039549284,0.0840445059628977,"Rrm2","20135"
"Rrm2b",1.58119286820947,2.44850292476242,0,8.62353268942066,5.66102815698687,4.43139706075981,3.79094228335654,-2.21439901867884,1.2628764884284,-1.75345652482181,0.0795236757966285,0.153075502911994,"Rrm2b","382985"
"Rrn3",0,0,0,0,0,2.21569853037991,0.369283088396651,-2.16882890809699,4.03342870604725,-0.53771346072023,0.59077488477755,NA,"Rrn3","106298"
"Rrnad1",13.1766072350789,7.34550877428725,18.475487429061,0,1.13220563139737,0,6.68830151163742,5.09675482793942,1.47489098695279,3.45568240163269,0.000548901665341275,0.00268926337608569,"Rrnad1","229503"
"Rrp1",58.5041361237504,83.2490994419222,83.6830901198644,45.9921743435769,56.6102815698687,28.8040808949388,59.4738104156536,0.772806427168592,0.473381346989438,1.63252403603016,0.102569139243276,0.184454110430376,"Rrp1","18114"
"Rrp12",6.32477147283789,3.67275438714363,0,0,0,0,1.66625430999692,4.11437758191514,2.31776088327959,1.77515187679471,0.0758728131990562,0.147736200673098,"Rrp12","107094"
"Rrp15",0.527064289403157,0,1.08679337818006,0,0,0,0.268976277930536,1.5064474012501,4.04752636879618,0.372189644733099,0.709751655486567,NA,"Rrp15","67223"
"Rrp1b",22.6637644443358,7.34550877428725,2.17358675636011,285.534749049706,141.525703924672,72.0102022373469,88.542252531118,-3.88934467025573,0.745411678834755,-5.21771362146572,1.81145248857144e-07,2.23524811729304e-06,"Rrp1b","72462"
"Rrp36",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rrp36","224823"
"Rrp7a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rrp7a","74778"
"Rrp8",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rrp8","101867"
"Rrp9",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rrp9","27966"
"Rrs1",2.10825715761263,3.67275438714363,3.26038013454017,3.83268119529807,2.26441126279475,0,2.52308068956487,0.524346496895749,1.43026494346635,0.366607948611925,0.713911478320782,0.792305857345758,"Rrs1","59014"
"Rs1",3.16238573641894,13.4667660861933,8.69434702544046,7.66536239059614,7.92543941978162,5.53924632594976,7.74225783073004,0.211005580004808,0.88433853710549,0.238602719604921,0.811413656093534,0.866269790589998,"Rs1","20147"
"Rsad1",0,0,1.08679337818006,0,1.13220563139737,4.43139706075981,1.10839934505621,-2.46109362228031,2.46316985125018,-0.999157090620927,0.317718598568496,NA,"Rsad1","237926"
"Rsad2",0,2.44850292476242,1.08679337818006,0,1.13220563139737,0,0.777916989056641,1.56436206681412,2.74961541840672,0.568938498213905,0.569397877938374,NA,"Rsad2","58185"
"Rsbn1",5.27064289403157,8.56976023666846,4.34717351272023,0,1.13220563139737,1.10784926518995,3.40460525666793,3.060621533902,1.48775589728484,2.05720679009753,0.0396663386800556,0.0899147449093439,"Rsbn1","229675"
"Rsbn1l",14.2307358138852,6.12125731190604,4.34717351272023,2.87451089647355,2.26441126279475,0,4.97301479962997,2.2765949633194,1.2105179978604,1.88067832724776,0.060015689576077,0.123113757414176,"Rsbn1l","242860"
"Rsc1a1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rsc1a1","69994"
"Rsf1",19.5013787079168,26.9335321723866,32.6038013454017,15.3307247811923,19.2474957337554,18.8334375082292,22.075061708147,0.554857020229913,0.566174597498053,0.98001044674531,0.327080961970005,0.446888524324153,"Rsf1","233532"
"Rsf1os1",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rsf1os1","75448"
"Rsg1",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rsg1",NA
"Rsl1",1.05412857880631,0,1.08679337818006,0,2.26441126279475,3.32354779556986,1.28814683589183,-1.29336844645506,2.05464368332016,-0.629485519535468,0.529031245825347,0.638736929314029,"Rsl1","380855"
"Rsl1d1",1.58119286820947,0,2.17358675636011,11.4980435858942,11.3220563139737,7.75494485632967,5.72163739679454,-2.946353785633,1.11628492476304,-2.63942808889804,0.00830460397994445,0.0260889453626911,"Rsl1d1","66409"
"Rsl24d1",1.58119286820947,2.44850292476242,2.17358675636011,1.91634059764904,0,1.10784926518995,1.53791206869517,0.985904562447307,1.7424126854908,0.565827240961344,0.571511226359921,0.674174870401454,"Rsl24d1","225215"
"Rslcan18",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Rslcan18","432770"
"Rsph1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rsph1","22092"
"Rsph14",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rsph14","71236"
"Rsph3a",3.16238573641894,4.89700584952483,1.08679337818006,2.87451089647355,4.5288225255895,5.53924632594976,3.68146078535611,-0.502482107598847,1.14897852014484,-0.437329418077809,0.66187246361547,0.752414631375187,"Rsph3a","66832"
"Rsph3b",2.63532144701579,3.67275438714363,2.17358675636011,3.83268119529807,5.66102815698687,5.53924632594976,3.91910304479237,-0.835503425075175,1.08349761450838,-0.771116995448368,0.440637587700992,0.559239201763638,"Rsph3b","100037282"
"Rsph4a",0,2.44850292476242,1.08679337818006,22.9960871717884,14.7186732081659,16.6177389778493,9.64463261012434,-4.26235555460273,1.12319297596445,-3.79485595602375,0.000147729198272043,0.000860901840781397,"Rsph4a","212892"
"Rsph6a",0.527064289403157,0,0,7.66536239059614,15.8508788395632,15.5098897126593,6.59219920537031,-5.37128115150065,1.44721039996721,-3.71147218927003,0.000206057310266788,0.00115175142467085,"Rsph6a","83434"
"Rsph9",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rsph9","75564"
"Rspo1",3.6894500258221,2.44850292476242,0,0,0,1.10784926518995,1.20763370262908,2.45680183898921,2.3465108455725,1.04700212386608,0.295098598638078,NA,"Rspo1","192199"
"Rspo2",3.6894500258221,2.44850292476242,0,0.958170298824518,0,0,1.18268720823484,2.45634971006477,2.3600218277939,1.04081652175264,0.297960710612799,NA,"Rspo2","239405"
"Rspo3",0,0,0,1.91634059764904,5.66102815698687,1.10784926518995,1.44753633663764,-4.14220668602785,2.18241773613311,-1.89798983826404,0.0576974206565801,0.11934088481013,"Rspo3","72780"
"Rspo4",0,1.22425146238121,0,0,0,1.10784926518995,0.388683454595194,-0.154943634672758,3.85474409196321,-0.0401955696607206,0.967937209676024,NA,"Rspo4","228770"
"Rspry1",1.05412857880631,2.44850292476242,3.26038013454017,0.958170298824518,2.26441126279475,0,1.66426553328803,1.0382652932333,1.72866910817745,0.600615403099298,0.548096176329433,0.655738063495822,"Rspry1","67610"
"Rsrc1",1.05412857880631,3.67275438714363,2.17358675636011,5.74902179294711,6.79323378838425,5.53924632594976,4.16366193826519,-1.48023906465804,1.11283272999393,-1.33015414155379,0.183467490034832,0.288395349466693,"Rsrc1","66880"
"Rsrc2",12.1224786562726,12.2425146238121,14.1283139163407,3.83268119529807,0,5.53924632594976,7.97753911961221,2.02533117016993,0.964157947420509,2.10062176595491,0.0356741818163743,0.0829297738084039,"Rsrc2","208606"
"Rsrp1",1.58119286820947,0,0,5.74902179294711,4.5288225255895,11.0784926518995,3.82292163977427,-3.36014276473441,1.4735414436212,-2.28031778765376,0.0225888475820036,0.0584595339700027,"Rsrp1","27981"
"Rsu1",2.10825715761263,4.89700584952483,1.08679337818006,0,1.13220563139737,1.10784926518995,1.72201854698414,1.86774547231523,1.79853372224747,1.03848231990961,0.299045562226604,0.417781925533008,"Rsu1","20163"
"Rtbdn",0,0,0,13.4143841835433,9.05764505117899,7.75494485632967,5.03782901517532,-5.94931413969801,1.5501640951991,-3.83786088074365,0.000124110758939608,0.000742425802630843,"Rtbdn","234542"
"Rtca",0,1.22425146238121,0,0,1.13220563139737,1.10784926518995,0.577384393161423,-1.12624566177017,3.010925045897,-0.374053038385965,0.708364856609812,NA,"Rtca","66368"
"Rtcb",15.8119286820947,15.9152690109557,7.6075536472604,0,1.13220563139737,2.21569853037991,7.11377591701468,3.60839289652662,1.18792954311029,3.03754790631688,0.00238511489537422,0.00935705703131653,"Rtcb","28088"
"Rtel1",0,0,0,0.958170298824518,1.13220563139737,2.21569853037991,0.717679076766966,-3.13144359055439,2.69946503830209,-1.16002376253185,0.246039131492829,NA,"Rtel1","269400"
"Rtf1",0.527064289403157,0,4.34717351272023,6.70719209177163,6.79323378838425,7.75494485632967,4.35493475643482,-2.19765304447372,1.2587620487808,-1.74588441604377,0.0808310383549079,0.154861704102236,"Rtf1","76246"
"Rtfdc1",7.90596434104736,4.89700584952483,0,0,0,0,2.13382836509536,4.46831346799983,2.17351345113466,2.05580207735415,0.0398015977231606,0.0901267838333442,"Rtfdc1",NA
"Rtkn",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rtkn","20166"
"Rtkn2",5.27064289403157,12.2425146238121,9.78114040362051,7.66536239059614,1.13220563139737,7.75494485632967,7.30780179996456,0.685146197209008,0.94202172167395,0.727314648319914,0.467033226693154,0.583145852649458,"Rtkn2","170799"
"Rtl1",5.79770718343473,0,4.34717351272023,6.70719209177163,5.66102815698687,3.32354779556986,4.30610812341389,-0.562598992809822,1.17957415644312,-0.476950931602534,0.633397062991736,0.729057824439967,"Rtl1","353326"
"Rtn1",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Rtn1","104001"
"Rtn2",28.4614716277705,39.1760467961987,22.8226609417812,0.958170298824518,0,1.10784926518995,15.4210331549608,5.41690938709993,1.20470530330173,4.49646014859721,6.90941223443473e-06,5.88464547606913e-05,"Rtn2","20167"
"Rtn3",3.16238573641894,1.22425146238121,2.17358675636011,13.4143841835433,32.8339633105239,11.0784926518995,10.6478440168545,-3.03797479392844,0.916821449627432,-3.31359480645111,0.00092104875888239,0.00421118889670828,"Rtn3","20168"
"Rtn4",4.74357860462841,7.34550877428725,6.52076026908034,843.189862965576,1264.67369027087,663.601709848782,465.012518455537,-7.2678965995041,0.532868822885242,-13.6391852691845,2.34162017632566e-42,2.25902484646981e-39,"Rtn4","68585"
"Rtn4ip1",5.27064289403157,8.56976023666846,4.34717351272023,2.87451089647355,1.13220563139737,5.53924632594976,4.62225658287349,0.916003067770754,1.0761365386034,0.851195954148655,0.394660509896625,0.515780459485589,"Rtn4ip1","170728"
"Rtn4r",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rtn4r","65079"
"Rtn4rl1",1.05412857880631,1.22425146238121,0,0,6.79323378838425,2.21569853037991,1.88121872665861,-1.93447749166088,1.88932283681797,-1.02389991480702,0.305882550476932,0.424983716373554,"Rtn4rl1","237847"
"Rtn4rl2",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Rtn4rl2","269295"
"Rtp1",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rtp1","239766"
"Rtp2",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rtp2","224055"
"Rtp3",4.74357860462841,1.22425146238121,0,0,0,1.10784926518995,1.17927988869993,2.44185886519889,2.40854487031828,1.01383158573924,0.310663120833966,NA,"Rtp3","235636"
"Rtp4",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rtp4","67775"
"Rttn",5.79770718343473,7.34550877428725,1.08679337818006,1.91634059764904,2.26441126279475,5.53924632594976,3.9916679203826,0.56445549947022,1.1802416142028,0.478254191919409,0.632469295801139,0.72835205285314,"Rttn","246102"
"Rubie",0,0,0,0,0,3.32354779556986,0.553924632594976,-2.755670128722,3.86595517651855,-0.712804469503341,0.475966759515587,NA,"Rubie","100873094"
"Rufy1",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Rufy1","216724"
"Rufy2",22.1367001549326,56.3155672695356,31.5170079672217,7.66536239059614,6.79323378838425,5.53924632594976,21.6611863161033,2.43995309608644,0.676086173891326,3.60893801753538,0.000307453051082681,0.00162890253524184,"Rufy2","70432"
"Rufy3",5.27064289403157,2.44850292476242,0,12.4562138847187,21.5119069965501,16.6177389778493,9.71750094631869,-2.57085891508713,0.942226263543135,-2.72849422114356,0.00636242049575332,0.0209423096466917,"Rufy3","52822"
"Rufy4",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rufy4","435626"
"Rundc1",1.05412857880631,0,0,0,0,0,0.175688096467719,1.18196178239688,4.05630175741403,0.291389017159907,0.770753813333353,NA,"Rundc1","217201"
